Id,Predicted
84703,366587.81641014526
16650,332278.7063888972
122992,497351.0474974798
4416,363778.3413715175
135981,328076.22114056116
85586,411570.3611984276
133749,506882.6892730415
52271,260383.4816363277
145263,294871.1159663992
56695,319958.2346082922
151505,342303.39980353636
173821,466761.64123665885
85070,278088.3870900999
2529,180136.1026089539
15972,481555.8809103655
4405,214046.56836844736
115252,429975.77471798204
38344,289721.8337634037
61374,509764.608328608
40884,293600.80380707514
129564,505983.54361132305
184500,709864.9295463195
31911,347920.57851125
114384,450761.43988622713
175174,659338.2152397973
94948,457674.0085435854
130605,450712.93453807494
146479,563859.7373032686
4772,376380.380063404
52010,359484.4646235463
151987,333101.40886316675
84116,477088.4398600404
50807,300017.84435971704
116197,396897.89799281873
119063,501531.4921055082
6115,344566.0179614532
153490,590107.7437328724
185170,672792.4470341981
17855,455219.3010178916
111619,508165.26926636224
144007,449802.90259536647
165272,520804.18144030933
12593,283014.97768215305
179429,582763.4566826761
63871,305638.08394549857
122611,649894.3290047429
130512,368511.4506833912
182992,594719.9194092475
160987,514832.54849374306
145469,503464.5475171495
78435,528084.7462728657
146383,534922.8707068015
37006,312263.5712501565
15320,304955.8887922005
159336,398708.3140294965
82824,358493.4130456478
88962,484656.8544878819
140956,436488.78122430237
110830,569279.147060385
31039,364946.71637189336
174425,523181.53627366625
11904,259741.68123563193
153755,457621.71029866184
83672,445796.31870656234
170338,547907.1088562468
159441,556715.7527027578
38559,162983.43055914703
153425,390341.0699763878
45356,326992.5394488893
124079,743406.0061480567
46892,206001.17184466607
155099,491868.8847810966
863,349148.86099288333
24590,236156.52750947565
120823,555129.7156100596
42763,155048.27127201913
17197,258829.41516496462
104852,368028.4733946881
14870,345515.745736275
3943,376169.1555689708
60576,253363.8363657997
24605,302563.5491247611
68087,460612.54714592645
119774,444149.49984275026
21079,304397.0228446643
70830,444412.148058938
176892,540480.605853213
92562,410385.9898930917
63868,320004.75143513986
120898,504180.41841087997
66882,371327.02888607746
106701,469753.9994091138
128025,744129.1614941913
183631,508792.40256079193
74246,297583.3462787694
58578,678761.415534457
160351,432715.14858761977
73765,524880.1533288971
107417,398227.4561463102
146884,462510.97823179956
87593,403447.62181114696
155232,321825.3049893454
33752,366511.4348286467
102706,517276.34292047477
123167,387866.36095889757
41574,326030.767672327
128815,528855.6716468815
129883,436512.19213400397
177719,647045.305403198
73007,509430.96281938185
34220,286429.1623985709
150294,633824.9065532145
65163,399352.59442636324
45760,197122.26236149168
65057,395823.0309682657
139277,429834.16640060686
36985,360947.7146016966
151823,429674.55043504946
153488,460188.36339231825
45592,312419.17796599114
55449,896372.5270458574
95244,364665.7037011414
121453,411267.23458675604
178356,520043.5252617061
72789,549905.2929852029
35044,321123.7735245691
147493,372636.13324701344
20808,299618.5875308637
175158,679330.2322962481
15144,249415.61257457768
28266,512075.70811441983
17691,296832.0143700781
84155,646677.6716790139
49520,379609.07020609133
156485,608671.7778229004
93823,586213.348875893
167254,718959.2776241128
124629,574550.3341837527
123250,344782.1618454633
74437,371160.3430922374
147491,417152.7656251938
152462,320071.2332143892
41625,363506.4169726895
4897,151247.3779813369
139124,745848.6823513517
16974,312914.9179824546
153009,278351.3529534206
38371,222156.74594396993
167843,719991.3396018202
37391,689129.8823064538
174353,672466.7643783272
15981,240843.60152457375
100440,705035.9604436836
161460,515931.0670327252
113209,422965.50011688523
47236,252962.41336278402
141312,679082.2345880736
109907,431344.73761253204
88128,591984.7050899235
77956,403139.7771888016
137757,350610.12124436384
105149,423172.47176593804
102460,458892.13153082156
109147,490874.1254133053
94632,779815.8377624818
13123,431326.4421209668
52557,326085.1660731194
100134,511396.5967540913
157600,624044.9964156838
150242,407516.3482389705
143301,886020.6771904319
125900,674784.5897872166
1437,345808.1440998564
75429,513223.2619801424
122093,287124.29473262344
1723,411345.51322345645
51451,166204.06362324406
165000,557151.9059250908
61143,347177.1309908536
35323,337861.3602793788
70374,352084.8763229643
35883,252241.9298426787
18416,413253.2484661264
68100,329599.24325509137
4040,362654.95270852273
41007,260726.2192171903
136415,479438.73906198185
24094,290686.5712445136
16246,266352.70275623957
22864,392721.7744652015
122453,388825.7610636214
172094,605987.9384239918
165139,669857.3200370001
143728,446228.27336853126
11127,299003.30018699943
116828,544122.2979219726
166631,544415.829412078
79857,430439.18647735287
105359,468119.49477257364
83907,393098.80629022315
164004,608678.961875099
105701,587422.0770140188
56890,626486.1074114867
137263,436169.0489086848
84978,510673.32853779173
180701,747454.7444427987
87509,662894.4588880683
38563,104907.58943757787
90844,441433.9035561222
136149,501009.278853737
86816,380933.4290076833
89454,322486.1610018983
156349,345660.81080690754
55970,271502.13436974364
102091,361284.3754905447
118798,295603.4374430946
182798,623533.7522432506
162911,410839.20935651596
136773,517068.3928585622
10212,312825.418707388
70372,351371.9276045525
102721,575914.3793504223
30287,307446.28634448495
121199,422976.97908718465
49048,317996.47641086957
112095,525436.8853634686
150212,415922.910533839
120247,316983.8403947593
120803,416715.7407944029
90784,466645.007426754
130597,512136.53413854574
40981,305095.64032276534
13482,405699.7680385814
56466,337867.8530965562
91514,349329.6861279394
65750,675360.3709385518
185723,679015.2555330287
13570,558011.6077739006
106024,680235.0811078897
37033,410086.8359666072
26180,388297.226725232
114799,393299.2148285295
118371,447346.56138380815
165463,485842.097705977
137571,649298.5618090471
82354,436083.9135022844
59508,652299.3963045627
2281,335852.7749489028
79720,891955.2439331203
60417,391324.17222291045
55422,348933.20764360554
73988,772765.4887818258
77895,452536.87277931767
61754,775150.5478928777
48416,288254.56052869494
165964,465407.6827304972
89352,403774.1475175918
120891,451622.04865302326
113457,591506.0000780233
154656,406325.59717900655
389,192440.60799069708
183408,590989.0890880467
27939,372649.48385618674
41084,329987.0165527529
138245,449981.29174859176
65646,518543.88791809883
25187,330134.2890736614
143247,672668.2387161806
127906,562630.2871550538
61113,406109.62473150116
184336,826936.1620478262
53201,427620.2130377471
185431,683239.821171665
118674,334021.2660401723
70067,689956.4357581174
151665,530707.3485230454
105139,489609.9446692276
185518,684517.1125805528
149729,555269.2489353974
80983,448712.4270954451
20763,276274.4701012206
152667,410207.2840876434
83923,473130.7007059768
39790,206048.79727578838
121731,615255.4639764348
15319,208608.3001632428
97378,493610.24253145047
70702,912828.6234921048
4238,567708.6375922898
11914,332698.43446672126
51079,316578.4874803665
126760,317497.5862842221
88818,531403.4525717965
119472,447944.7254828922
102020,243608.9714242632
103617,541734.6777228295
154371,468721.0491831004
5952,242050.53833289508
42723,242350.18797931954
132199,383685.5136193894
150195,457340.5584673805
10731,360126.11415572086
183187,748332.4682585155
17173,389648.94291308045
153767,679840.2743476117
47004,252369.75358426152
79531,550694.1093597803
94126,348153.05853080354
146599,548506.1966071271
8005,323091.01189372793
60019,350984.0178132449
154309,603443.1373733587
45891,251135.3435611811
52627,573440.9869069753
88623,427312.43671702716
117673,421391.5085852823
80864,374224.83498720627
59207,455091.08937110915
139649,394303.31793020014
122954,412573.8652302729
59100,375979.34436143923
28407,669601.819767255
11785,387807.0399108145
59241,250614.17090221273
149828,566863.9325298205
139197,338484.14629870787
55306,362064.5945143563
86069,520693.5196278147
73517,503808.4522982594
6010,228417.31229773513
182045,690373.5842834029
178657,561401.0416976571
157542,604505.6186554339
134284,497013.86969272105
58567,653051.5219696355
99854,684733.4832889794
148883,419505.2975906393
137456,601505.0432023662
157556,501101.6147164528
161009,459173.67532973166
142928,517311.6568491282
168950,460913.4305149759
55851,437153.04894353956
179790,563105.5691730666
51403,332099.43283576285
114851,333137.2875840168
34384,279703.04639196256
82551,442960.5745812191
163422,402432.1185936214
16764,308834.59189642576
76605,241161.14471213362
1576,179159.95314993552
172616,523292.1525587512
27924,355970.1979028147
35642,322441.59918227146
65945,762412.7579876635
90794,470175.195641417
161186,458386.33147652505
176288,777142.5822317918
155503,723169.6236109067
2070,266991.0303714522
85991,634282.6152127879
85587,435391.0111345607
26055,369478.39576907887
23567,323917.11843843193
170748,448250.26859681995
120697,408606.6776830317
171509,537254.6270070213
136403,498178.1534445077
65472,408789.87880331656
176640,541280.0130637229
100877,251762.00956526736
123372,534869.3410181714
72592,396500.2018988561
75467,507830.8196344427
131077,441978.6841871868
18636,320211.0285847874
34878,364010.965468875
182050,707351.0695236758
81713,445625.01947106986
88114,437931.08580104675
183680,746565.21606108
119769,361327.75542843895
2538,137517.5393218096
162408,377816.9483586922
124059,653380.2052369048
68262,267578.2794181445
97387,456673.484539157
173969,730177.1056226848
132639,384626.69059616234
180226,644636.4486531742
29532,245387.3599595448
149613,672936.465505329
168898,511976.41390176554
74432,327698.2303991439
115266,451573.90112122893
44673,254839.58639477927
94891,347752.47989117744
160571,523270.2156259081
21954,336769.77743956563
115718,802803.2195138704
110118,369971.18874189805
136150,571650.1456844282
63560,396243.1022859677
173706,525076.7913887113
106255,614098.2975870967
96375,440096.5328014287
166870,478081.3996154538
58418,326291.19786627986
59134,247221.94020178472
138395,477835.7016124999
35298,354587.27723575704
174316,781721.3082567985
66938,376241.7527307577
99056,400613.9510220219
143876,428467.1433520795
135497,391489.5157324286
109343,439274.7761095305
57683,331634.7252683988
88991,494409.2114030242
114924,461032.93040060834
5769,448783.79241148283
110078,447698.75687616924
100453,704034.1124270691
56889,695356.7899296301
128581,546580.226865054
3034,403341.3648915817
39136,499902.3290155083
44114,249058.9240569849
108845,406756.04131736036
85984,635166.6545540362
117729,620162.1043284235
121822,431437.36491794116
91689,389406.70456278464
123308,384580.54388947895
9898,268166.96974920185
131117,335278.06409847375
25353,370125.11475296324
133190,505032.135228942
11833,336312.5963035737
98962,439146.0635485493
59557,274912.45468790113
42130,268901.5397723963
48954,355927.46853858815
106725,431381.65814181423
97257,542842.1142064221
73560,453599.85162752203
120248,429684.6139354545
151457,451650.9365094995
133840,373026.8126656207
137185,347730.0620752224
46208,302793.79701582005
11445,387229.4886396746
55209,436002.7786445479
56820,397265.8220437334
38146,285805.0108505055
132901,342561.45849498315
181568,577101.3770151136
70603,1156388.4751426645
114794,378028.1484633562
13355,404200.88927356934
99336,331711.41890372685
62060,481353.072380237
145014,432572.93318686145
111582,423124.08120124624
185312,571727.443373551
150339,468919.4445706655
106133,405442.41319158033
89232,766600.6717259432
20226,178073.69209460187
114741,384269.30007074936
182822,666046.6734139166
120044,616531.6995552426
43809,477343.3106505695
125107,509343.77435188286
179467,643769.5053580075
42015,398359.5202848988
105898,551273.7363124671
23155,378656.9078631533
177458,490897.82766322326
26620,304582.43932726415
125077,488316.90628145204
149651,358755.6451944263
35069,273650.4060142356
11548,327862.0947964915
112373,508862.08115003945
10818,409885.8686739782
145194,526887.7051892573
3854,356380.3076888053
93782,657046.369065762
128716,808572.2890768383
82363,374908.5531967001
18752,204152.40704885707
116930,532541.3994355348
133517,425066.22641288576
53143,420450.4074005465
60962,460511.0945561419
1537,259308.37708908744
115099,471278.3792788913
42045,481107.89184490725
143194,454930.98182493553
77026,445910.68387043313
67736,404563.09568557347
107682,395563.8183442353
82319,457610.3842952336
112686,422302.2096954413
6950,413736.85499712004
33567,341161.48601126927
8426,369233.0194918371
51028,312883.1019023154
89081,478126.1364969065
140145,474281.72166354465
13077,434825.8810756808
88035,417496.3362499834
78386,593198.8640868652
131499,373935.3244606859
48896,390358.5347280451
69286,585526.5082223418
99433,455122.6613108327
185108,547322.3145500498
149899,345113.8414761863
27046,245163.27965722943
31282,310354.03881646215
52435,296060.3215646535
162636,421028.96344020613
71766,527640.0116709564
65097,431703.2488741144
155266,497951.50449732126
185888,677102.5921752378
170825,608253.8494710024
100423,756140.7636049775
60153,418754.149666244
24351,396158.3214571531
89437,369014.05499244394
130653,324167.7580891573
20843,330183.8716204024
157924,392880.80646890984
11232,305747.9642095352
37418,489152.3660634577
64279,315945.64726953243
60584,232593.92026705673
97088,369901.2378739714
75359,536351.7485712359
83772,515599.3246278775
97090,406700.50348482106
46161,278530.3555328606
121663,479726.3693865415
4205,276528.31185189425
109941,350366.02574875276
35386,285486.6480832264
156661,699808.2739525081
123560,482561.92892899975
48951,299500.8035357251
23965,336544.8016990004
156828,570051.5522561467
129238,385268.75797576644
39508,325172.6264779959
160038,536108.2069049436
112985,498944.1653295326
147834,437730.2233126678
43028,249618.28756274906
47047,334553.38537223067
136653,502435.786232668
156996,394321.7936801067
70108,386701.1196947434
173848,435424.3019424832
35168,357562.9668888581
89669,392182.39788227377
60867,381050.9555994959
173525,538843.2221869379
183607,679933.7931517845
63608,415945.7154432209
158580,467992.61377886427
120972,791380.4709977179
75636,407014.6926560076
155678,329763.58376925724
102159,494807.1369552169
43158,305487.18545386137
82893,365797.56513937295
74610,530735.4385995271
40140,239381.02408990182
116644,355518.55931152316
92747,591538.1496761428
54363,400476.58652914874
145381,604288.1595831669
33524,292317.3814475465
9617,374873.975624949
116372,652517.7873518534
97285,401754.7457907102
34633,404660.6466392138
148708,545679.404301794
74068,727022.3715155772
173830,565888.9827786621
7894,262213.20354075485
103418,428520.05332134594
108249,350382.739893784
142195,393651.064767233
109457,700214.0793387523
131502,379483.91084240685
106216,468507.59813199006
24314,320310.89075801015
176045,579494.7765407808
6838,241530.10544925346
151314,571800.1103306737
39614,214728.51961143187
105165,315409.9893046719
3950,512940.96450442553
84840,394663.05020491785
119142,601588.6080556276
49879,185901.02373348654
59024,645654.3220938422
2397,396377.6388087986
42677,205313.17423178034
125932,580774.5219571962
138909,400133.6185125914
12538,231797.9943293659
57056,538307.3041737878
172484,578093.8419749492
26693,308596.9119405953
88899,466053.813017086
72586,456602.6451429139
126813,333975.16879425454
28811,394966.1497363879
16389,262377.6375894172
139667,427073.50927489856
68829,405480.79260262306
126132,602454.8889910863
45854,866819.9162112551
50501,285043.07412456966
124277,441084.18849184795
80177,451269.1192575466
14998,237684.55047081748
169354,562892.7063175378
113759,442708.62095848407
33117,280188.6291326777
15883,342444.2542510064
89206,790483.3629185981
97635,561970.1864839471
58533,361679.6651513467
156204,493491.24445612176
41850,749129.8097439108
122019,439868.68230218516
5611,324951.5526731157
92136,412423.5822656773
90673,436274.086291555
62277,443143.1281170935
77923,364957.08925583353
162302,588508.4184188298
6594,351208.5262667672
24693,279055.18627072475
38385,308816.9890482622
116237,402444.31350769044
62271,277757.9685042901
14001,345928.0364953057
1567,259530.20047502627
61568,807889.7533376124
151091,380564.80745920516
16492,238798.78881578695
12128,169599.76503545878
184854,659070.4321377382
5048,296282.0138552475
171148,471712.914744166
36943,478058.23648646363
130223,452373.6607588256
141747,434280.8484149776
120919,827361.6900907184
162746,401131.63583614316
132729,455358.2787516014
57706,237410.512231466
103531,439363.0039537734
135376,577757.5074142027
28483,295686.70847094327
159949,447654.30662631115
117975,413571.5604476165
6968,322981.2600287163
116258,537652.2704432119
15522,337445.5833009418
100319,773473.7291195791
55752,465465.5030957375
10104,358834.2477352375
81581,474259.80307132663
17634,338838.9073173847
48493,376553.88188010623
75803,367691.1553285681
179092,736423.4745152895
149557,528106.9868143883
110723,406170.7621947159
54531,381678.2262297054
14388,387650.74407545483
92841,631901.7583037004
117527,386424.27673435013
94708,424972.0155833477
90978,384440.0442050405
39034,394139.19100179855
63771,296105.60326021083
119862,450626.85734568024
140307,548523.9910595907
173055,557899.9148648761
60312,245647.50279550947
140948,361507.43903499574
68665,432307.37041314703
53273,326740.7609333884
73695,454399.4758863833
39732,327222.26406762796
108381,375588.33327314595
28833,323792.0432715976
4652,234021.9853914103
12326,177169.2370326965
58295,233569.1880997498
54735,226533.01305537845
55781,334563.91692532273
185759,769826.6831938978
141955,455955.6279084083
50027,366197.5252686454
137553,551195.8386924692
158843,496993.96296740544
76408,356077.3285414848
101394,522288.78441211925
127046,356822.62264309375
170057,450428.9847810037
163871,399827.62571876915
80499,392516.0566377356
100252,496148.10761977476
46520,369360.5338805167
80968,342419.89765500324
22783,303922.4419023981
119958,479385.62836862967
95692,491663.0808863023
59418,290072.53240016813
115062,250406.71625846997
154587,532140.3376471879
71698,382911.4432110079
170344,499614.4290102152
88585,427753.5901853804
145392,385962.1426323656
180979,673206.283146262
74716,452482.8673997938
64070,236417.84307644225
166071,757393.0060141932
165848,436152.12131601956
185782,607745.6240261802
134557,476484.0595534769
29789,359787.28206520097
148195,472563.2435863656
10467,395656.44229803473
51642,358178.82332288136
178810,674810.920467881
162477,478003.71112371335
44481,321991.8906075261
18944,250269.302682016
42036,398213.5936070322
106197,394702.84609761136
8706,296834.361085118
93484,770331.2376244343
78193,642466.1396584187
70753,931481.6778838933
175868,560014.6022865314
143981,429630.430789901
41404,335741.38369245443
36015,281720.9111302308
135516,453319.2843055564
108910,471542.2950265937
144886,560458.2955732392
120965,685197.5409894092
92906,497733.4420582369
10308,418365.1640052571
147357,451136.0448893475
125835,603164.5837050028
96597,621325.5043045508
55714,308960.0453999293
43445,670716.5618158999
18885,489428.91550503345
24460,391462.77997512196
135636,328536.26124262036
65425,504887.54783931805
80035,413118.37841618096
757,208742.16477285651
55794,282116.1479399704
75583,574232.7398200873
140803,341068.86669840274
127464,816460.3986432853
147427,699980.8476361553
76745,341249.9995824182
81873,484742.23619166214
60088,456600.0089502204
118077,398276.1002213067
133032,552993.0703036801
39353,414673.0912750284
6924,331195.5813163081
177790,779477.7919832882
14460,302974.309696753
135018,610486.7327388028
25086,311005.5736055421
151866,332024.15932512603
14091,372781.6740891112
41468,322266.9187826073
23780,346959.56162764295
163943,518142.5406316308
39954,227732.28274292953
91298,296863.9188485731
133022,487075.9284129058
112905,379057.4388482134
3031,384555.6827786363
108858,529687.574182688
182918,664560.7417597625
75250,471537.2334210094
15001,319897.3945687407
149777,332940.0836362352
129443,308773.10379836947
141931,355226.74301668163
87580,529927.2005459636
167133,682557.6340477658
169711,539780.8718256931
124770,534284.0807590988
125309,284874.4182195432
51851,297151.4149357111
2348,290858.97274450556
34073,503705.863937922
168660,552415.580594381
62854,358296.6858272224
149232,398568.5465998895
140562,487746.81633268256
67157,360539.87871431053
17827,373329.8318415152
114840,367360.78285694757
172309,708487.3423115774
107561,327790.9545481601
30543,325547.833001924
120787,511118.16651287465
143533,412374.8064402831
162152,505387.58423151635
37727,241402.18476871366
11635,308525.4895828762
66434,341337.51092029293
48553,303391.47269988374
128970,505419.2197477399
115565,405373.76169617136
140365,490401.67090075125
174671,662916.318021125
48780,257273.63099977118
79106,557198.2075767755
45706,461568.1522835548
135239,476612.400513202
115815,419950.891723603
153519,606062.2914158991
158283,477996.93228623364
6225,280515.2969171421
87176,381484.5286044306
180752,680650.2812025207
151522,342994.02812741004
69449,510893.54904592736
12502,196182.67677120806
89191,363811.36537502287
125287,322914.3734827041
17304,291361.9790766569
30165,272073.0440246598
17058,310883.0073899685
20663,322580.65744139533
109423,447400.3589866895
183758,704585.4464093053
98698,428126.16693819995
141522,386272.6861144983
41242,341982.41661491356
178038,755930.7931501593
166648,542219.5050871222
120887,492718.80820583866
26966,293753.3385666525
12628,231050.865007598
135087,232336.0643913016
95146,526209.0973387262
174928,560036.3598691637
82043,394451.9795182685
139309,393267.96307261917
48112,274715.6550709881
145389,272469.62560742703
2330,197741.5817017894
49804,338253.99064616265
20406,226966.84691321471
42151,367402.03583287954
69480,435218.7547450866
23160,340842.5884355348
26454,221826.5540374203
128761,571537.038848741
144239,906192.3687142743
126088,790546.0877698571
23456,302288.32325774577
147516,371349.67109505157
141556,417772.1784701829
117149,519408.22270579234
136679,539427.5998265182
143219,459935.30014564714
162607,519169.70855921775
92982,348408.0521085804
36666,331055.33844641456
94173,400625.7506128459
79979,400818.98668764246
132543,295406.99384490564
59606,488344.0101617993
70517,725075.4949896672
47091,541793.7390356557
94677,673100.3897215378
85329,402207.271965829
64360,367604.56440087437
160420,506515.1588680226
140304,548523.9336568913
172954,656285.8597990163
11743,335971.2343245449
114247,552770.9898116383
32808,318866.30596456386
123342,508491.56388850807
122387,530629.3967046211
26683,597067.7120223538
102950,274863.43879093835
95830,488985.910342633
83132,502012.6739686053
38337,308854.87280407426
140743,660475.3508669945
32512,232872.9858927098
122599,648236.9756017175
112692,428437.8567703869
21383,221019.93362791883
21297,381250.8399164842
46777,410875.55785062927
73057,459806.8353340008
44704,467276.71989121556
85546,706035.5515908923
22898,352809.95815479214
48797,331606.91786206124
124183,414429.9471755531
17694,281858.79109274165
123128,603365.3980638157
49066,409121.31485574576
13485,443039.6958401406
18646,329980.20528862067
106303,311906.8691110688
35390,335089.84751070756
122473,417412.34490139864
170759,470773.27708034066
62306,432915.1861631272
35538,195051.68336358218
63498,404221.1596798054
170330,589611.0949180081
98863,381461.4310845928
58938,490615.8540129856
106681,440796.6380805092
155115,554607.416680829
17785,296638.74160313566
146081,437205.67955053924
57607,1274937.7160888165
71097,285910.13151713426
159696,531852.5449795928
22632,247598.1630286348
141299,682261.9763951035
160208,487568.4577258247
172371,647068.1600285602
116818,609132.3615726753
34768,615863.3424271045
49076,263880.63405178674
155430,585967.4623723603
20501,348316.38565153425
55868,315160.0645701272
129928,509840.76668714324
39224,387727.6979553824
154624,542858.9522818977
61781,955926.3676436243
31249,363819.6238674935
17040,464910.743059651
35963,301601.94491059845
180784,547502.556860113
34727,346451.4163431588
143470,371439.79953246936
183976,578422.0127975054
23846,300604.386955667
119386,430903.83755433955
115579,451355.50138381886
139728,403873.4549873143
80206,506284.10271411994
8611,361944.57766167587
54214,294034.55837612663
73141,541877.1744006458
690,342628.01158500876
126244,485185.37396601704
127754,431108.93200655654
89333,356194.48303739866
109703,414095.0807385219
7721,303163.87364038546
41833,450830.8590733936
67293,268645.95060315815
53559,317747.83999238146
184968,571340.1076297921
81858,443829.7854742483
23985,328195.05999663274
2531,137776.39243591164
14703,302400.44507538574
70654,922480.9647475901
54700,270069.6606625982
167463,527197.6659873943
123163,407314.6169734502
14522,250475.2535839813
132870,298542.7052503267
78370,875955.2137956414
19284,439139.0053115055
55641,476251.1696079278
8410,238187.99141411303
47728,376781.3676339602
174934,665857.6966671011
36564,288931.2734639646
10425,382898.0695619537
171874,511481.9844035702
70271,624999.971464377
18553,425641.58069343696
139490,268216.9439502967
142955,405409.0591748515
51587,523489.63755252725
185419,644358.9601105987
95587,605160.123950067
41295,226836.67485704203
156130,354942.5899051955
127108,540210.9463529313
128230,311183.72902008035
113041,510118.663950985
87214,502982.41215210146
128090,275118.6831942994
54861,357718.63797165116
124982,525968.9132722303
32927,469391.4041308828
6370,263700.2624263145
31493,371192.4072452349
39851,257494.2768097698
168290,584304.7316787969
163389,505814.8592443167
173333,720538.720013093
182842,666096.8156493156
162403,519527.53194387624
162906,422424.752535138
4370,338880.62745169835
99824,572633.133307866
122276,392957.36339152174
115627,515608.26568351383
100926,325427.0429587214
124231,406223.0763058813
8122,363045.67534002964
69907,827032.2715201001
135366,450984.69230132457
31141,272072.58521221025
152814,384119.19991941075
108186,416495.72351025644
17263,240150.50127505907
16361,327037.186653748
17469,302442.26260230073
13997,318898.59208772343
85116,350621.06286833313
52002,306526.37766116497
8580,431555.3386810312
64409,659287.3994455001
124462,961979.336539465
13072,295386.6485965034
65226,338068.1473498966
76619,337834.2780604629
74980,401440.9737074076
54150,261284.3831660617
11433,326469.952955593
41386,296626.31558938394
57134,274309.3539371426
21320,373451.86646834837
138377,431383.29457411217
134000,378819.42066804937
136314,511646.84907280473
132658,539527.8826021471
148504,515578.82534055976
113805,427570.22443908296
71799,571770.4995246261
32066,318621.4213801944
121220,500891.31438671664
150491,461819.48587903904
101987,293099.5444716237
163498,435392.4890400996
122615,500809.3391451921
61283,358123.48797892645
135201,300200.68998341716
133787,509753.37067988835
109922,374947.0849245703
51170,348464.3668518319
157859,436164.3054231882
94585,383713.2899256906
101844,317999.9806567306
173185,754844.3979747461
131777,483361.12596907734
109162,505243.65409585973
103942,476460.03572051344
43501,409013.0585399602
75240,547827.6343054029
110336,464938.93071588734
118299,380516.10322930454
166359,578225.797974248
120457,542615.9290985563
3094,456138.56658968015
155293,589516.7652853176
10951,280646.10535454727
121200,450654.13798184565
143054,311940.4183309742
97372,431754.023802271
59141,210020.09431514656
61052,238203.81963364873
40404,352222.341980385
49032,281081.509555482
32575,249129.76532077882
125229,396888.43106465734
97333,425101.440560665
4580,224268.6999222901
105966,413507.9995814241
140255,513243.22173885774
43504,327041.1473046321
54261,392227.6194308971
65456,339331.5982882925
170191,426627.9773835713
23980,348436.2814456633
98610,366987.8844048773
12642,357932.2106533098
1282,145092.8177316389
42912,241448.0182816385
109512,320762.5892163473
36262,379801.8982381921
54222,272998.3440368695
165133,657067.2310495733
117970,441797.6485186642
22526,319167.0430722771
32248,437761.79335693497
105368,518471.4428523084
22934,335892.454533186
128556,420300.5047961668
134274,407765.7807334305
48960,386189.1929013283
72512,423990.0899796707
77648,391545.341959304
174251,662812.1987556701
182787,622883.2955945842
79221,418312.5263932887
154171,337267.7373822689
181466,726783.8043691058
87245,407468.9778557476
93102,493733.4574775092
217,324813.08084565843
83879,448651.0190386356
4817,158874.13083056436
5685,382561.5898416356
160664,433721.5056064769
123684,333489.14245132986
126264,615592.4399933642
127201,378342.42121784715
145933,714361.5680321549
16588,356350.83424595493
83630,474236.7412439437
49795,275176.55803357833
46883,154649.1496732186
119346,318664.86852095206
129519,475283.51351683727
129528,566473.7203194142
108824,408784.9650083738
70038,719353.4756052091
120369,491906.9755199461
91631,451598.0961312003
166272,493315.0747910958
84755,364597.20508893684
90451,493690.86876446544
18202,393179.6515131405
114005,494164.1905187747
143614,549482.8058813543
96412,494558.8246857768
99745,386909.37792062585
142779,347083.3239538986
181274,590316.533890205
74993,438398.12666218646
74646,400917.2777158322
35363,320398.3889819725
133592,451176.6073937157
154884,438643.39982072107
139442,305298.66201531736
3458,353126.44470039284
162355,604455.129869546
6417,408102.5015665353
52841,450269.09006291896
72474,410487.52993246575
164641,745683.5673764287
172368,723198.457136526
73442,476005.5836183148
7897,307906.9205694228
143503,427803.67983748997
153824,361623.71373087156
26384,294815.13935771043
52564,315881.2156202894
97261,439063.1197380753
168848,400016.9113801777
146083,368339.2836010702
150065,514919.8830269495
107354,512223.8681426699
59556,313054.3425119161
43474,438763.0636977033
32720,425777.8617921693
135382,558993.4474741755
81628,452668.79417346977
147056,466956.9766844624
182593,689680.2441062534
9883,486142.5614432751
146445,522050.85774071264
1625,267714.40032222215
70542,453197.1486252531
7477,368439.7100266325
102267,536968.8259779299
180772,525912.1307543688
75658,384470.16821808333
4189,297934.24080275965
115293,430547.4199099309
165975,445799.2403972029
43160,280783.19897139387
131325,494890.3358133329
65388,388797.9089660911
18201,321416.889742228
135522,536567.2860534221
2779,293720.4545546712
107294,348547.470740314
76005,454797.18645119196
111328,387481.71990491904
6427,294657.86303479265
109962,363250.1220929713
135768,515368.2905548406
141042,306135.332783016
126733,354995.57562967605
61829,319263.2934626044
126664,360269.02578890964
119597,566934.2145390513
133093,515656.3806043905
121222,439381.58754958253
124198,461289.2694763533
58052,391049.81231986213
24006,239991.45916300378
91396,411006.50214082305
48520,335089.3092324069
28978,471824.5135829081
31698,458062.7393325757
55460,887066.9899953728
88172,440597.50191943825
22328,273029.0866566865
80947,324308.5460050052
166967,558306.0810744779
138173,336497.15424432635
134965,527626.5069650498
22773,337890.35498013214
134721,525445.7973411682
184039,635607.9783382597
151616,698922.8445341203
1002,273728.7793520074
157526,338676.52029959316
87064,365105.4347874547
59001,510507.34862392576
52852,557386.9893726651
66552,811510.7398974505
116609,346182.34886329056
42238,467560.88045494753
22918,253896.60005607532
104313,482358.71819845214
59364,419990.38754135935
95083,496124.1111497915
123389,556711.4790731285
143467,419354.8142662569
125146,290792.4002834032
77773,380915.7777612102
12729,361347.87700452056
91788,286243.93609119963
59498,389274.97272783803
79553,695475.4303165886
55894,362693.4872285844
89874,542208.5125334921
133507,333415.67147114966
147804,388823.2231649693
53292,354556.4815885104
31208,355175.6590466775
25462,306764.84842914785
166087,687424.5595022744
